,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP,LEO,DAI,UNI,RNDR,ETC,FDUSD,HBAR,APT,ATOM,PEPE,MNT,CRO,FIL,XLM,OKB,STX,IMX,KAS,WIF,OP,ARB,TAO,AR,GRT,VET,MKR,XMR,SUI,INJ,THETA,RUNE,FTM,FET,TIA,LDO,FLOKI,BGB,ALGO,CORE,BONK,SEI,JUP,FLOW,ENA,GALA,AAVE,BSV,BEAM,QNT,DYDX,AGIX,BTT,WLD,AKT,FLR,W,CHZ,PENDLE,ONDO,EGLD,NEO,AXS,KCS,SAND,XEC,AIOZ,EOS,STRK,XTZ,JASMY,MINA,RON,CFX,SNX,MANA,ORDI,GNO,GT,CKB,APE,USDD,HNT,AXL,BOME,IOTA,TFUEL,PYTH,KAVA,CAKE,NEXO,KLAY,LUNC,FTT,RBN,BLUR,ROSE,BTG,XAUt,OM,OSMO
2024-05-08,61187.94140072091,2973.657243931604,0.9995852427534881,588.1974388128091,142.29473437741842,0.9999106883165471,0.5172296602530532,0.1432940445991945,5.763051837028715,0.45255330383204373,2.2539414781244e-05,34.04719999894749,0.12287829172683432,6.9901189441440215,448.20367121294294,13.899290762856884,6.80766586068181,0.6815397141902783,81.63635579628671,12.032735022950286,5.91289836858309,0.9998708638329704,7.332632163301052,9.879264188809584,27.157541002690056,0.9998030799947859,0.1061046098724362,8.586394992253885,9.08715140257619,7.994283558937e-06,1.0070257091246524,0.12491254000487809,5.706349234618964,0.10739298968439964,50.24422863766352,2.057935613649053,2.0416247004536974,0.11839112258664734,2.7807666113592644,2.58081971917704,1.0276387387875623,391.5845925012739,37.3781151949309,0.26311274922551764,0.0351164649748111,2694.881430408444,131.73092005827894,1.0111009390953882,23.2893440387018,2.1494095447828183,5.710160121135224,0.6612588387329301,2.153485366458904,9.387117475423869,1.8533633908128182,0.000170481371707888,1.1220977961127945,0.18716342835990174,1.6781531249549038,2.344977758502e-05,0.5218360258896586,1.0358798514448366,0.8739581083273046,0.874079537838337,0.04298450132113735,86.23954225094867,62.225137734687465,0.023792129967746375,96.93316483731053,2.11061207627695,0.8955591060074846,1.190940231856e-06,5.363592115509968,4.271892266940396,0.028059785710798094,0.6063209038430196,0.12187287837099971,4.632804997335631,0.7683578463069878,40.09621098858184,15.228135492142666,7.217319194604469,10.278314906204287,0.43107919554440577,4.7236279286018e-05,0.762111104108069,0.7964869661425567,1.2316709909183083,0.9214627368620563,0.017939536547580473,0.7962740663960413,2.726962590184229,0.20984296653833906,2.552745610283143,0.42722008137779344,37.44323887617,302.22039879288735,7.981131982814771,0.017411917120050108,1.2132358137960764,0.9951116553440541,4.500680922002965,1.1072670987325797,0.01057048677089034,0.21744980463084054,0.10766523986811488,0.4809385466192376,0.6541989653350382,2.6469087876478157,1.2358897064902923,0.1734795237949953,0.000103962087323771,1.9513730077428564,1.1213504072273108,0.3703629923408705,0.08900227453244397,33.79317106716886,2309.7697110740855,0.7183524696610203,0.8516912161738596
2024-05-07,62334.8183461472,3006.5771141232367,0.9999995389783428,577.4862228883061,148.13432085258222,0.9998499447243799,0.5247440137618801,0.15019002452765864,5.676781159986475,0.44187346209617856,2.3018020031119e-05,35.34173134396764,0.12062325600519763,6.996738889541116,471.1045767670652,14.011843844233823,7.1237505067673315,0.6935552489105001,80.81792081690573,12.424772720099256,5.861684403073542,1.000088641426324,7.400198446329033,10.32677131476252,27.11015528922881,1.0003204191498833,0.10788957126709471,8.785800419802785,8.941095939381405,7.907278862581e-06,1.0418100934622099,0.12580341983897284,5.77473791910962,0.10808673902935209,50.04076660582547,2.1424455529517257,2.162641190605959,0.1122484596117256,3.0047106901124705,2.669989968910835,1.027012273455551,419.1160765858134,37.84825763410747,0.2806042651261807,0.035537728376759004,2810.3271295898203,127.57388516882362,1.08020736247779,24.733365953818897,2.137585826253985,5.2916462440193275,0.6749898744802663,2.3377099320327708,9.464683410205536,1.9704854472182138,0.000171932590956415,1.111958403798617,0.19078021062704784,1.7574110668158662,2.3789980516497e-05,0.5226864854142497,1.0986126304061397,0.87715240383473,0.9173129367403778,0.04394031746018565,88.14593226435741,63.32908539820528,0.024148516961018166,96.69607624272162,2.112161122508992,0.9676758950368565,1.226213182905e-06,5.906628282518754,4.606606359269918,0.0287383496695353,0.6336944945484703,0.1261955410228461,4.73740234344222,0.7972665706792643,39.28597186678817,15.6367083589602,7.206484935334298,10.473412895438944,0.43337932355760117,4.824072860036e-05,0.8114409103319775,0.7944222447657593,1.233749398484798,0.9238215901526592,0.01828561966334692,0.8291073215176018,2.7608246633131803,0.21112542369186507,2.6218004565519997,0.4295926537080547,37.65879379625484,307.45584003231977,8.070602739074824,0.017449792612650998,1.2374259424174678,0.9960031068067929,4.91162008437894,1.2019601239064817,0.010639815772305945,0.2185005039750992,0.10602252697391752,0.5014051658014002,0.6564490284881049,2.6099527996039824,1.2678821581980155,0.1738693331776495,0.000102968744664652,1.6523524559545133,1.2073211048177261,0.38064343388804206,0.0920165230900048,35.217440360760975,2316.1823427460304,0.734158398200852,0.8749721931812738
2024-05-06,63161.950257630386,3062.7286748572087,1.00003833496342,588.4759353235596,152.8023970724426,1.000017901308755,0.5405472009890032,0.15660769954410741,5.781595875208973,0.45428794532798933,2.3889405179225e-05,37.138360624705385,0.11867430121863791,7.122262354492194,473.35885236637074,14.501928990105014,7.304293271700419,0.7105973301932907,80.78765088138395,12.793853127321247,5.819263497872356,1.0000690941877877,7.482951009584055,9.946263985165276,27.00468356415086,0.9996953869479399,0.11404248908880385,8.998562601220463,9.204679678159392,8.346752826338e-06,1.043083185037275,0.12942019808333888,6.02893659546396,0.10984904007085232,50.52946099063962,2.1999661633718928,2.166224850240126,0.11027421883256726,3.3600833892501543,2.770626209697629,1.061038909187034,441.575453576255,39.76341041686014,0.28204233737705503,0.03596608134489889,2783.9127164298807,130.51153895672329,1.0940703971438774,25.578393132067713,2.238280397148977,5.370379530842228,0.6964040264381827,2.378047947829994,10.212641908992186,1.9397677195565803,0.000179352653837468,1.1533425387689022,0.19396184737737537,1.9022064202764633,2.4958665728985e-05,0.5412749187956326,1.122774235311028,0.8894122532066194,0.8930698749431077,0.04560860089050205,87.94801365031535,63.53724397124571,0.024699015615730437,98.32564338316226,2.1924457703039013,0.9818536349945413,1.227757634353e-06,6.002014697669516,4.847467046446994,0.02976261297787298,0.6462875991995574,0.12195230002643469,4.990450177325097,0.8297733456576516,39.92011123002355,16.028626380410604,7.32868591252736,10.653611493448206,0.44318493937693254,4.8999151287966e-05,0.7316232173649657,0.8169434888993299,1.317721906736183,0.9402513084531658,0.019104683103690092,0.8183963773323586,2.7879356008504574,0.2172325450289268,2.772375705539492,0.4408569937761932,38.70019796610946,312.4127750123806,8.087367504543659,0.018168362377947025,1.2540637251384996,0.9959843242186746,5.351026377193727,1.2361371862826658,0.01167528925781018,0.22682429883685404,0.10568145856496353,0.5389013449269684,0.6744757681275286,2.6623674342758945,1.2847778167620458,0.17924014400702776,0.000107493656491895,1.640369689444823,1.2279850019368372,0.39583947216413834,0.097038268804313,36.81035695649968,2326.438003386829,0.7648704995912882,0.9037630519398565
2024-05-05,64031.1328085695,3137.248918478322,1.0002542906753498,592.1404075734764,145.71302812702692,1.000225723713966,0.5297838760363547,0.16106756863201954,5.966058731561089,0.4583344238020183,2.4724198084478e-05,37.401941351882925,0.12111134351081337,7.306783758479468,469.26428230638254,14.375482149463572,7.497902992508509,0.7341779572583775,81.37556858564221,12.998932318138744,5.832392692242815,1.0001300728760658,7.594193082503733,9.872990872794395,27.68172648761689,1.000097004725419,0.11032155031614106,9.24802988905314,9.336216341561826,8.52713284812e-06,1.0653023932902423,0.13246937087969007,6.154695655027973,0.11096168435455912,51.37675921278599,2.302567611989256,2.243257957742031,0.10796871647200311,3.2171277285895736,2.9021530024721245,1.0715087227286746,455.1626524177048,40.59910245954613,0.2938743586348373,0.03734732549225971,2913.607290522876,134.41846492825283,1.095176906782963,24.222830932460788,2.243965208293169,5.221662571128809,0.7125821537811556,2.357205536851376,10.237243720893156,2.024860901881647,0.000187891720713887,1.1604714681766835,0.19657876315960998,1.958654561290511,2.6377900722551e-05,0.5603296609097207,1.0672388416144305,0.9139482486416085,0.8130688120139715,0.046349899248202875,90.07811025938653,64.78233191516972,0.025392516875903676,101.06552063744121,2.283547619040613,0.9726012188269626,1.254800030396e-06,5.7459964811987545,5.0584373428478235,0.030798227647446587,0.6757819831757202,0.12155429293743816,5.0563955384338595,0.8528103648345574,41.63474749187679,16.716644599880922,7.498160830319033,10.335092578836363,0.4518904080356291,5.022648412418e-05,0.7577169273483322,0.8228614556338109,1.3655627309184093,0.9649619721915357,0.01996227995461956,0.85199399326318,2.818863348154171,0.23202801811046364,2.84094474834133,0.4477555148776006,40.14967033188563,316.72252299731934,8.156196156074719,0.018872442293828624,1.2638956581898282,0.9966841358919836,5.525570762973546,1.269082325916932,0.01083754352777575,0.22807132671449265,0.10950526003953176,0.5583836878151016,0.6943967655127743,2.721164441839204,1.2994568979044776,0.18363904615706106,0.000113158324219693,1.4951510784385582,1.2352570264031004,0.407265630070174,0.09827611648243663,38.27348029986971,2298.0011004571024,0.7731333736019902,0.9157348391800594
2024-05-04,63891.472918470885,3117.5765307870747,1.0001476987413462,585.8465830646203,146.13506332782245,1.0000923155755626,0.5304047446367994,0.16015688974141487,5.7540942379285855,0.46357728446905366,2.5055193558126e-05,37.36183040954212,0.12232203238713388,7.127059725346466,463.50881297830796,14.318271557453599,6.875007611857191,0.7292923558395463,81.68703629069026,13.166275406200162,5.819320044160752,1.000080621028319,7.532739342651372,8.948328744368837,26.957997923726012,0.9999056495162126,0.10888139169361963,9.126141888885174,8.694794542357702,8.673248045607e-06,1.050161992663963,0.13276225280617898,6.0564934369056855,0.11100780295569464,51.00339529363029,2.3516220539809085,2.229720059811949,0.1108257114489726,3.3936112271583196,2.882166243831347,1.0623197543873786,446.349697207491,35.86377292307503,0.27525139999303805,0.03711004821812646,2871.4581186868986,123.3322619673935,1.0903110864506897,24.648471245520938,2.174969859036221,5.2793689113687625,0.6932427751532286,2.1595397835338055,10.032320852297058,2.0643649274745064,0.000192402566518978,1.161752380663753,0.19279385692322037,2.0259285920634156,2.753634158877e-05,0.5644156420641564,1.0696543187154413,0.9089706555206909,0.8273947826514659,0.04508940916822597,89.05375998876804,65.01528155806449,0.024832037325572803,102.06860624941656,2.164712183260328,0.8875828650513989,1.272112387737e-06,5.086386953682576,4.283086948643155,0.03084731993558661,0.7272383211253766,0.1195177855023618,5.082616244130843,0.806552123984237,41.43769552341666,16.66396139733603,7.440585121257792,10.263821420064879,0.44958620788803444,5.0645235870115e-05,0.7062161063913633,0.8170153194114125,1.3452341792799558,0.9648404306215227,0.018886944299209642,0.841940612036275,2.7438902972912107,0.2254605109985121,2.8134785546399934,0.44711095644923227,40.481059797363955,311.74115309963076,8.139081854770794,0.019534610757026134,1.2389910261495842,0.995631467300326,5.561710386491985,1.2628451619508647,0.01135528209396567,0.22685790029408762,0.11004501310024165,0.5345916744887588,0.6809438518119606,2.6956608291451523,1.298391744334408,0.18288986287956063,0.000108551590701561,1.4957558831600597,1.2119244964301177,0.4042291741153118,0.09556091414662664,37.151705835887626,2303.043288759928,0.7870582831099064,0.8811356358367662
2024-05-03,62889.836744085405,3103.5421091630997,1.0005473194088785,587.0104338029074,143.77255985073373,1.0001711298364213,0.5318941959176255,0.14614551020320482,5.693695480580624,0.4675442812344382,2.4465300017136e-05,35.58489523425762,0.12276577497889994,7.255101468935946,453.3455457187241,14.109475148606169,6.8763811299028115,0.7328511470318808,81.93013848614729,13.623729321138576,5.8571677240185664,1.0004836366180234,7.5919463144467,8.242427310227436,26.92317419623498,1.0004523524497972,0.11143748299782613,9.075466287641678,8.768823978749168,8.081207233925e-06,1.0401227434733973,0.1334286990167182,6.049035699628628,0.11178157518085717,51.40427994557581,2.3681412992555098,2.2524790197201128,0.1122630192331478,3.1074651894742638,2.860727508928498,1.0659854022334112,425.7885120943415,34.57184202710385,0.27515908370135944,0.037256232316560084,2961.0056764065935,124.98278425336538,1.1126260914467982,24.96275676645809,2.1847791692835865,5.320117473420483,0.701563104525754,2.1713352419653393,10.124776912729196,2.1252582288754516,0.000174903446917349,1.150745347459012,0.19197881812162274,2.0395302340458317,2.721888617292e-05,0.5705297660445832,1.0675629231431776,0.9104083628337569,0.8516764066699599,0.045174089416937506,88.81499792327492,63.02426132828019,0.025408052577808374,106.07879945318147,2.1881622440402797,0.8876041126403378,1.253176843488e-06,5.131038727400185,4.458033909786958,0.03123368723602781,0.7381188200685446,0.1203616801467017,5.025184985228154,0.8238106952857541,41.49846226476892,16.58376369836688,7.516448303780912,10.133673756633284,0.45157106595502583,4.9070340039517e-05,0.7028263056450098,0.8289854832981893,1.3586655075602903,0.9764664124501305,0.018336651334495063,0.8479419237796594,2.801338912740168,0.22883190200579806,2.837838008664539,0.44837002853574365,41.33398171728307,309.2813462950414,8.023542066036468,0.018110123473721606,1.2444361346927306,0.9972537149376469,5.374458057607894,1.2527835174818185,0.01014341789331964,0.22672909436812883,0.1082667757631785,0.5389880515554467,0.6844913788361213,2.710126487803369,1.2983357526092114,0.18524214927350213,0.000107048295954814,1.5127171152360614,1.1987681247142963,0.41283808892284113,0.09628583814536797,34.402395026433624,2302.7838157693,0.7575192191822826,0.8781177941149441
2024-05-02,59123.43224667501,2988.168507495729,1.0000532486233622,560.5267318471571,137.81448545832825,1.00010169952412,0.518329377134025,0.13210612203167246,5.138682619203176,0.45828236586564375,2.2838648235864e-05,33.612562792798876,0.12229230435798286,7.285115968172676,429.9698353599652,13.59581523653893,6.090677600025426,0.7203953460118921,80.12277468531188,13.506959884637537,5.946627978624488,1.000139739750735,7.1144470620863585,7.831577796319707,25.67964469700492,0.9991376677332189,0.10040164434695456,8.852409211198342,8.651612351151895,7.545144454064e-06,0.9963240570031558,0.12819105301488523,5.936491641432562,0.11036042599027433,48.85054628504028,2.0896684383185815,2.2118180045570863,0.10711360292605544,2.7342673471192893,2.8782313383260982,1.0297861244861064,404.49963500733185,34.36675547881485,0.25110068802506647,0.03515545504457626,2768.5151986980622,123.16777603456697,1.1222156825296672,23.4403449419617,2.0456760781311774,4.943092371365881,0.6772156179977632,2.0031603744536235,10.146627053659941,1.9705962355551008,0.000164070639160638,1.1351199609608005,0.18125604133085818,2.070589361227523,2.5280587051911e-05,0.5406406465898429,1.0179570449864195,0.8732090734860091,0.8060075100002791,0.042978684328125266,84.98009667065679,58.71121804163311,0.02462087354862835,101.74412783532878,2.101468203653373,0.8233661339060668,1.214255387158e-06,4.64052666797223,4.220485011801121,0.030549646828099835,0.733955872207112,0.11794627005277024,4.53731348083722,0.8052855236572318,39.727518561047034,15.933503644710006,7.287402539440672,9.74928256694555,0.43427653249158343,4.5888190295645e-05,0.63126724893164,0.8171734058383103,1.2814724723249142,0.9378603403383347,0.01671960320159072,0.8071475911319834,2.7048416165546474,0.22310396181815778,2.6589844961518456,0.4313223395614436,35.330876721887854,303.90185674530915,7.759794184114628,0.01554758944371654,1.205008262585551,0.9952203858439725,5.528255275049054,1.208099591502608,0.009498526549001582,0.21866546879124424,0.10115116482191948,0.5161301282129576,0.6598937018399821,2.539891916985942,1.241112550565898,0.17446178852324623,0.00010383885102392,1.4934670950018807,1.1279637122262143,0.4044376419124989,0.09230819021939876,29.259756615464283,2307.695836350526,0.6566705644988103,0.8538497505218832
2024-05-01,58254.009853143245,2969.784787064273,0.9985574807883145,561.4081994852179,134.6279756100936,0.9999663263309321,0.517000058110503,0.1301339113650919,4.885841547830479,0.4498658988658801,2.2653485800311e-05,33.28810019781437,0.12033048845337742,6.883043360568963,424.0386339882324,13.3443883059781,6.147001110035508,0.6917042636528848,80.09586657338913,13.202483991344868,5.8591185399209085,0.9997548623018072,7.038499212253524,7.658844471870131,25.53628135874134,0.9970457231879064,0.09975784854469259,8.939079021443042,8.742611119277594,6.992128073273e-06,0.9494265818902495,0.12788469720691756,5.7134237858663095,0.11103520356286649,48.70886982001202,2.1400971420630968,2.026821074497813,0.10912380404388816,2.6155126823966905,2.811693370269339,1.0307075909581016,380.8494199366533,28.674363718293783,0.24333680655954382,0.035232277765353974,2723.2574043649533,123.54642859728938,1.1463091857371743,23.666786286826007,2.037341698957704,4.847227225401028,0.6731683896843016,2.0157370685043956,9.69227723694931,1.9472577002358387,0.000158718595747934,1.1056998007059986,0.18066645253162827,1.9305444770817453,2.2958267299238e-05,0.5316276495769736,0.9546180731376938,0.8523230344664462,0.7987538796705173,0.0420863979143104,83.74810574959024,58.863308858518494,0.02353415543776358,101.39759295663941,2.0626322447215153,0.8170162375788147,1.179872981399e-06,4.6522754343527355,4.09000130323895,0.029836120975143026,0.6884484985240775,0.11645109432909341,4.311039437304054,0.7691170011442765,38.68707684308337,16.219766307348994,6.992526394891696,9.488790153883897,0.42406494315022186,4.5469982033365e-05,0.6202267284506147,0.7819638728813315,1.2704793715397253,0.9258126280381157,0.01669227244904831,0.8002494882351829,2.6213548409693854,0.21671778117294258,2.6522229376635122,0.42398734620780815,34.521605067066545,313.5202455221833,7.609653871533821,0.016224104886893097,1.1728768885158374,0.994000380524743,5.037770313026843,1.1614567998048781,0.009169814202260545,0.21337803694037796,0.10283502278116487,0.5196550939147909,0.6478940874595926,2.5235200922062404,1.2049497183875955,0.17462100737892744,0.000100212568384741,1.489759929346761,1.1081848964901437,0.3924499320945765,0.09088964361984507,29.473257524348842,2326.5766536641936,0.6520293788705406,0.8595455940666255
2024-04-30,60636.85678001473,3012.2867437495206,0.9991623443512375,578.4880629505691,126.96270845354123,0.9999357372448466,0.5000649629188094,0.13332674486445364,5.158106084503407,0.4408119684230382,2.238891293718e-05,32.7064237644397,0.11946686772949568,6.4222383827733,434.1571702858459,13.13352101027603,6.181618091367473,0.667052979712095,79.49531618734876,12.860363636660788,5.829969448211481,0.9998911828843848,7.035045812691988,7.351410407079445,25.442833037386748,0.9977308977134631,0.09366428623490876,8.704850089663099,8.466940616337068,6.686852307769e-06,0.9571176911834411,0.1343497941584573,5.621706180065478,0.10771511975819532,51.01327111095138,2.1583675670740803,1.9264918755028004,0.11005258049521073,2.502735682029052,2.5359890044511695,1.0221938689225945,388.3566802147092,30.207302210240318,0.2363378611952135,0.036045696469229976,2665.7306752040513,119.37248112822499,1.1419770824203779,23.733384701251737,2.0184279388451505,4.838093601552399,0.6445783922387983,2.0252621915477467,9.46989556898666,1.8707232404013443,0.000156344083319062,1.1364889959731097,0.17797838298737656,1.9298154864790384,2.2640186742188e-05,0.5433410708597987,0.9215955395330279,0.8408273011704249,0.8143336609326834,0.04122277134537928,83.36330920454373,60.51220992976921,0.023284386031918295,99.48844109888394,2.0163294268445844,0.8217010553125286,1.222507945583e-06,4.541972614463395,4.042711450153033,0.028653147775055367,0.6068087182999962,0.10774985690774425,4.216833033777639,0.7447733688968005,38.41167425556252,17.000619652821605,6.741460029931711,9.661079767862397,0.41791357701843285,4.6602927461664e-05,0.6058301670147479,0.7595269110907329,1.2204345001880375,0.9143311656501864,0.01690436058836803,0.7941950096102072,2.595040930084151,0.21648565754118443,2.6488974032787547,0.4167229618634769,34.162589290109636,313.6820987046699,7.593636306604511,0.016401259939056227,1.1680866572790929,0.9718932265380108,5.2616157564671004,1.0649331100628192,0.008897442300647101,0.21334473950751992,0.10164228288179483,0.5173484937956276,0.6460055584526383,2.575981052015709,1.1963466550123338,0.1748446747272183,9.9677003685267e-05,1.3561277237445737,1.1198504571684245,0.37180362016426693,0.08996727032831228,30.433338519909626,2293.983070498621,0.6551735784021654,0.8477775880667353
2024-04-29,63841.120164190404,3215.4289697146182,0.9997126264603599,592.8312211577528,137.77666040742423,1.0000106230720465,0.5154319294523916,0.14349222364164954,5.308128900347229,0.4573648096387493,2.4120100246826e-05,35.36425355451458,0.11903610626236058,6.591732911465267,465.61000745913634,14.073784895453048,6.869527852602698,0.7048194168797911,83.51524972550312,13.44510264452105,5.857888465877111,1.0002129338411638,7.699633214589281,7.884812126937684,27.58437092626928,0.9995062027083098,0.10325361575025967,9.109007136642232,8.154970789723594,7.354621574095e-06,1.0427399586053012,0.13186060144728165,5.922526155251631,0.11208833688061673,51.687807651683386,2.4694760878339865,2.099279173171935,0.11348383458684631,2.7730452672867116,2.4973146901404637,1.0583953120353404,404.3487206723967,36.086764701246295,0.25666537066258915,0.03950458626089802,2839.619636690229,128.84751935080925,1.192812089035003,25.86754465756851,2.1825040767171204,5.106315205740919,0.7165254879883308,2.1677925911137867,9.777917345762328,2.191488203100256,0.000170245740370363,1.1610807653444335,0.19065899865161126,2.110831698046889,2.5516904987916e-05,0.6360537935724556,0.9989222547078728,0.8970452208199995,0.92885549372778,0.045086033097418494,89.49368023720132,65.53434749461451,0.025869445297208634,103.19640213889998,2.129481537590498,0.8833861662140841,1.274343236671e-06,4.736412890827955,4.280396454720696,0.029965954146964145,0.6809820588063291,0.11319295097819597,4.866437879247076,0.7821527715370769,40.09710417173055,19.12930300029644,7.144676187164026,9.990525168598856,0.4437796886353007,4.9745117024917e-05,0.6485503962528083,0.8049239688503416,1.2135464374637845,0.9856025510286145,0.017998045389768624,0.8344290155967796,2.8189309599279797,0.22697761253216875,2.9050179349636758,0.43696642623436355,42.40893526404091,331.9129460695456,7.828863609670952,0.018709106917294646,1.2347220573714728,0.9735672584211515,5.956203223570544,1.1068007791240895,0.009797857190682668,0.2244608966704658,0.10852193625957324,0.5566493732575435,0.6877034609419188,2.695486132910756,1.2521098167875564,0.1888019096650961,0.000104530306312152,1.4161379914363492,1.1674019041684114,0.40176582478070094,0.09523535318368823,33.1963010490757,2341.0860375160255,0.733974350396385,0.8907828000737364
